_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs
5d841da2f9af8b08a9439b64,0039,"Tue, 03 Sep 2019 15:29:39 GMT","Wed, 04 Sep 2019 00:34:47 GMT","Wed, 04 Sep 2019 00:20:06 GMT",34.484,2_39_78_366_2019-09-03 15:29:39.291098,0002,CA-323,2-39-78-366,America/Los_Angeles,000000569,"[{""WhPerMile"":300,""kWhRequested"":42.0,""milesRequested"":140,""minutesAvailable"":490,""modifiedAt"":""Tue, 03 Sep 2019 15:34:08 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 03 Sep 2019 23:39:39 GMT"",""userID"":569}]"
5d841da2f9af8b08a9439b65,0039,"Tue, 03 Sep 2019 15:31:20 GMT","Wed, 04 Sep 2019 00:08:44 GMT","Tue, 03 Sep 2019 15:57:15 GMT",0.721,2_39_79_379_2019-09-03 15:31:19.783321,0002,CA-327,2-39-79-379,America/Los_Angeles,null,null
5d841da2f9af8b08a9439b66,0039,"Tue, 03 Sep 2019 15:35:26 GMT","Tue, 03 Sep 2019 23:56:33 GMT","Tue, 03 Sep 2019 21:31:01 GMT",24.098,2_39_78_367_2019-09-03 15:35:25.877399,0002,CA-494,2-39-78-367,America/Los_Angeles,000001470,"[{""WhPerMile"":292,""kWhRequested"":26.28,""milesRequested"":90,""minutesAvailable"":381,""modifiedAt"":""Tue, 03 Sep 2019 15:35:46 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 03 Sep 2019 21:56:26 GMT"",""userID"":1470}]"
5d841da2f9af8b08a9439b67,0039,"Tue, 03 Sep 2019 15:53:17 GMT","Tue, 03 Sep 2019 23:58:06 GMT","Tue, 03 Sep 2019 17:13:55 GMT",3.941,2_39_79_377_2019-09-03 15:53:16.799047,0002,CA-325,2-39-79-377,America/Los_Angeles,000000858,"[{""WhPerMile"":400,""kWhRequested"":8.0,""milesRequested"":20,""minutesAvailable"":223,""modifiedAt"":""Tue, 03 Sep 2019 15:54:27 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 03 Sep 2019 19:36:17 GMT"",""userID"":858}]"
5d841da2f9af8b08a9439b68,0039,"Tue, 03 Sep 2019 15:59:04 GMT","Wed, 04 Sep 2019 01:46:07 GMT","Tue, 03 Sep 2019 20:54:22 GMT",16.371,2_39_131_30_2019-09-03 15:59:04.435031,0002,CA-305,2-39-131-30,America/Los_Angeles,000000712,"[{""WhPerMile"":600,""kWhRequested"":36.0,""milesRequested"":60,""minutesAvailable"":400,""modifiedAt"":""Tue, 03 Sep 2019 15:59:14 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 03 Sep 2019 22:39:04 GMT"",""userID"":712}]"
5d841da2f9af8b08a9439b69,0039,"Tue, 03 Sep 2019 16:00:20 GMT","Tue, 03 Sep 2019 23:11:52 GMT","Tue, 03 Sep 2019 22:55:07 GMT",13.446,2_39_79_381_2019-09-03 16:00:20.016182,0002,CA-490,2-39-79-381,America/Los_Angeles,000001001,"[{""WhPerMile"":600,""kWhRequested"":12.0,""milesRequested"":20,""minutesAvailable"":129,""modifiedAt"":""Tue, 03 Sep 2019 16:00:23 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 03 Sep 2019 18:09:20 GMT"",""userID"":1001}]"
5d841da2f9af8b08a9439b6a,0039,"Tue, 03 Sep 2019 16:00:22 GMT","Wed, 04 Sep 2019 01:06:54 GMT","Wed, 04 Sep 2019 01:07:54 GMT",10.623,2_39_78_362_2019-09-03 16:00:22.058192,0002,CA-496,2-39-78-362,America/Los_Angeles,000000564,"[{""WhPerMile"":231,""kWhRequested"":25.41,""milesRequested"":110,""minutesAvailable"":461,""modifiedAt"":""Tue, 03 Sep 2019 16:24:54 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 03 Sep 2019 23:41:22 GMT"",""userID"":564}]"
5d841da2f9af8b08a9439b6b,0039,"Tue, 03 Sep 2019 16:05:49 GMT","Tue, 03 Sep 2019 19:33:34 GMT","Tue, 03 Sep 2019 17:33:49 GMT",4.527,2_39_123_23_2019-09-03 16:05:49.232539,0002,CA-313,2-39-123-23,America/Los_Angeles,000000562,"[{""WhPerMile"":250,""kWhRequested"":5.0,""milesRequested"":20,""minutesAvailable"":186,""modifiedAt"":""Tue, 03 Sep 2019 16:06:28 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 03 Sep 2019 19:11:49 GMT"",""userID"":562}]"
5d841da2f9af8b08a9439b6c,0039,"Tue, 03 Sep 2019 16:08:44 GMT","Tue, 03 Sep 2019 22:50:06 GMT","Tue, 03 Sep 2019 16:48:47 GMT",3.861,2_39_91_437_2019-09-03 16:08:32.811204,0002,CA-317,2-39-91-437,America/Los_Angeles,000002461,"[{""WhPerMile"":400,""kWhRequested"":8.0,""milesRequested"":20,""minutesAvailable"":351,""modifiedAt"":""Tue, 03 Sep 2019 16:08:43 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 03 Sep 2019 21:59:44 GMT"",""userID"":2461}]"
5d841da2f9af8b08a9439b6d,0039,"Tue, 03 Sep 2019 16:16:15 GMT","Wed, 04 Sep 2019 02:30:04 GMT","Tue, 03 Sep 2019 17:43:35 GMT",4.558,2_39_125_21_2019-09-03 16:16:14.554940,0002,CA-311,2-39-125-21,America/Los_Angeles,000000567,"[{""WhPerMile"":333,""kWhRequested"":6.66,""milesRequested"":20,""minutesAvailable"":441,""modifiedAt"":""Tue, 03 Sep 2019 16:16:26 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 03 Sep 2019 23:37:15 GMT"",""userID"":567}]"
5d841da2f9af8b08a9439b6e,0039,"Tue, 03 Sep 2019 16:17:23 GMT","Wed, 04 Sep 2019 02:19:43 GMT","Tue, 03 Sep 2019 18:45:16 GMT",10.901,2_39_89_25_2019-09-03 16:17:22.570142,0002,CA-315,2-39-89-25,America/Los_Angeles,000000958,"[{""WhPerMile"":200,""kWhRequested"":20.0,""milesRequested"":100,""minutesAvailable"":570,""modifiedAt"":""Tue, 03 Sep 2019 16:17:32 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 04 Sep 2019 01:47:23 GMT"",""userID"":958}]"
5d841da2f9af8b08a9439b6f,0039,"Tue, 03 Sep 2019 16:31:12 GMT","Wed, 04 Sep 2019 00:51:25 GMT","Tue, 03 Sep 2019 18:42:45 GMT",13.005,2_39_92_442_2019-09-03 16:31:12.303588,0002,CA-498,2-39-92-442,America/Los_Angeles,000002961,"[{""WhPerMile"":227,""kWhRequested"":45.4,""milesRequested"":200,""minutesAvailable"":509,""modifiedAt"":""Tue, 03 Sep 2019 16:49:24 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 04 Sep 2019 01:00:12 GMT"",""userID"":2961}]"
5d841da2f9af8b08a9439b70,0039,"Tue, 03 Sep 2019 16:34:42 GMT","Wed, 04 Sep 2019 01:28:29 GMT","Tue, 03 Sep 2019 18:10:41 GMT",2.893,2_39_78_361_2019-09-03 16:34:42.089968,0002,CA-493,2-39-78-361,America/Los_Angeles,000002149,"[{""WhPerMile"":300,""kWhRequested"":3.0,""milesRequested"":10,""minutesAvailable"":339,""modifiedAt"":""Tue, 03 Sep 2019 16:37:09 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 03 Sep 2019 22:13:42 GMT"",""userID"":2149}]"
5d841da2f9af8b08a9439b71,0039,"Tue, 03 Sep 2019 17:01:22 GMT","Wed, 04 Sep 2019 02:18:28 GMT","Tue, 03 Sep 2019 21:05:06 GMT",7.137,2_39_88_438_2019-09-03 17:01:22.357902,0002,CA-502,2-39-88-438,America/Los_Angeles,000000558,"[{""WhPerMile"":200,""kWhRequested"":8.0,""milesRequested"":40,""minutesAvailable"":120,""modifiedAt"":""Tue, 03 Sep 2019 17:01:35 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 03 Sep 2019 19:01:22 GMT"",""userID"":558}]"
5d841da2f9af8b08a9439b72,0039,"Tue, 03 Sep 2019 17:04:26 GMT","Tue, 03 Sep 2019 18:29:49 GMT","Tue, 03 Sep 2019 18:29:44 GMT",9.339,2_39_79_378_2019-09-03 17:04:26.465824,0002,CA-326,2-39-79-378,America/Los_Angeles,000003176,"[{""WhPerMile"":400,""kWhRequested"":16.0,""milesRequested"":40,""minutesAvailable"":254,""modifiedAt"":""Tue, 03 Sep 2019 17:05:54 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 03 Sep 2019 21:18:26 GMT"",""userID"":3176}]"
5d841da2f9af8b08a9439b73,0039,"Tue, 03 Sep 2019 17:09:36 GMT","Wed, 04 Sep 2019 01:42:21 GMT","Tue, 03 Sep 2019 18:10:56 GMT",2.624,2_39_95_27_2019-09-03 17:09:36.319467,0002,CA-319,2-39-95-27,America/Los_Angeles,000002170,"[{""WhPerMile"":357,""kWhRequested"":21.42,""milesRequested"":60,""minutesAvailable"":191,""modifiedAt"":""Tue, 03 Sep 2019 17:10:51 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 03 Sep 2019 20:20:36 GMT"",""userID"":2170}]"
5d841da2f9af8b08a9439b74,0039,"Tue, 03 Sep 2019 17:10:44 GMT","Wed, 04 Sep 2019 00:38:15 GMT","Tue, 03 Sep 2019 18:46:07 GMT",2.597,2_39_78_365_2019-09-03 17:10:43.776111,0002,CA-321,2-39-78-365,America/Los_Angeles,000000891,"[{""WhPerMile"":500,""kWhRequested"":10.0,""milesRequested"":20,""minutesAvailable"":304,""modifiedAt"":""Tue, 03 Sep 2019 17:10:55 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 03 Sep 2019 22:14:44 GMT"",""userID"":891}]"
5d841da2f9af8b08a9439b75,0039,"Tue, 03 Sep 2019 17:11:51 GMT","Wed, 04 Sep 2019 01:01:04 GMT","Tue, 03 Sep 2019 18:50:18 GMT",9.399,2_39_91_441_2019-09-03 17:11:51.488297,0002,CA-499,2-39-91-441,America/Los_Angeles,000001095,"[{""WhPerMile"":469,""kWhRequested"":14.07,""milesRequested"":30,""minutesAvailable"":425,""modifiedAt"":""Tue, 03 Sep 2019 17:13:24 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 04 Sep 2019 00:16:51 GMT"",""userID"":1095}]"
